mode,result,failure_reason,section,metric_key,metric_label,value,unit,formula,metric_schema_version,metric_description_id,section_readable_ja,metric_readable_ja,metric_category,artifact,phase,action,event,stat
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_36bd60e5_delta_from_start,合成開始時 / 開始時からの増減,0,B,,2026-05-19,memory.b.md_12151c737afda83a,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_36bd60e5_delta_from_previous,合成開始時 / 直前からの増減,0,B,,2026-05-19,memory.b.md_4cdd4f855ac33a41,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,共通 / HPWindow,parse_time,構文解析時間,273,ms,,2026-05-19,time.time.md_5a12e4996edb45da,共通処理: GUI/全体計測,時間,時間,,,,,時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,UpdatingControllersDefinition,old_controller_synthesis_time,Old Controller 合成時間,1983,ms,,2026-05-19,time.time.md_b5b6947c61ac68a0,入力準備: 更新コントローラ定義の構築,旧コントローラ / 時間,時間,旧コントローラ,,,,時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_459fabee_current_heap,Old Controller 合成後 / 現在ヒープ,37417144,B,,2026-05-19,memory.b.md_5bda339f8383510f,メモリ使用量,旧コントローラ / B,メモリ,旧コントローラ,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_459fabee_peak_heap,Old Controller 合成後 / ピークヒープ,78324048,B,,2026-05-19,memory.b.md_39796764b9cbe765,メモリ使用量,旧コントローラ / B,メモリ,旧コントローラ,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_459fabee_delta_from_start,Old Controller 合成後 / 開始時からの増減,24117528,B,,2026-05-19,memory.b.md_f8d7369cf6b44f57,メモリ使用量,旧コントローラ / B,メモリ,旧コントローラ,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_459fabee_delta_from_previous,Old Controller 合成後 / 直前からの増減,24117528,B,,2026-05-19,memory.b.md_8bd3aae19bc49837,メモリ使用量,旧コントローラ / B,メモリ,旧コントローラ,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,UpdatingControllersDefinition,goal_and_controllable_set_time,Goal 定義と controllable action 集合生成時間,1,ms,,2026-05-19,time.time.md_d0a42815050bcf63,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,UpdatingControllersDefinition,mapping_component_generation_time,Mapping Environment Component 合成時間,40,ms,,2026-05-19,time.time.md_ee1426cb5f615249,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_88189484_current_heap,Mapping Environment Component 生成後 / 現在ヒープ,37417144,B,,2026-05-19,memory.b.md_477a359559837d87,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_88189484_peak_heap,Mapping Environment Component 生成後 / ピークヒープ,78324048,B,,2026-05-19,memory.b.md_105c6f33265976a3,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_88189484_delta_from_start,Mapping Environment Component 生成後 / 開始時からの増減,24117528,B,,2026-05-19,memory.b.md_28c33015c82c471d,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,メモリ使用量チェックポイント,auto_88189484_delta_from_previous,Mapping Environment Component 生成後 / 直前からの増減,0,B,,2026-05-19,memory.b.md_202afc08191d1aeb,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,UpdatingControllersDefinition,definition_prepare_total_time,compose の全体実行時間,2036,ms,,2026-05-19,time.time.md_a57f52bd3e235448,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_old_env_components,old env component 数,4,個,,2026-05-19,metric.value.md_f6cd70460239ae72,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_new_env_components,new env component 数,4,個,,2026-05-19,metric.value.md_32eae52b4d439f63,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_map_relations,map relation 数,4,個,,2026-05-19,metric.value.md_8a5b740808ab8dbb,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_mapping_components,mapping component 数,4,個,,2026-05-19,metric.value.md_ddb527bb0daa3fbe,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_0_states,Old Environment Component[0] BATTERY_OLD(1) / States,2,states,,2026-05-19,states.states.md_1479db7c751702e1,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_0_transitions,Old Environment Component[0] BATTERY_OLD(1) / Transitions,2,transitions,,2026-05-19,transitions.transitions.md_fd59deb9b7922ca1,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_0_count_time,Old Environment Component[0] BATTERY_OLD(1) / CountTime,0,ms,,2026-05-19,time.count_time.md_a7e4745d2794f1b8,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_1_states,Old Environment Component[1] MOVE_OLD(1) / States,34,states,,2026-05-19,states.states.md_ae0b4bc25bcbbc48,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_1_transitions,Old Environment Component[1] MOVE_OLD(1) / Transitions,54,transitions,,2026-05-19,transitions.transitions.md_641896af77e9d75a,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_1_count_time,Old Environment Component[1] MOVE_OLD(1) / CountTime,0,ms,,2026-05-19,time.count_time.md_ebc8da2163814976,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_2_states,Old Environment Component[2] BATTERY_OLD(2) / States,2,states,,2026-05-19,states.states.md_7a57cf3db24bcec5,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_2_transitions,Old Environment Component[2] BATTERY_OLD(2) / Transitions,2,transitions,,2026-05-19,transitions.transitions.md_52222b4771314fa1,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_2_count_time,Old Environment Component[2] BATTERY_OLD(2) / CountTime,0,ms,,2026-05-19,time.count_time.md_0bf70ef6d792c63a,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_3_states,Old Environment Component[3] MOVE_OLD(2) / States,34,states,,2026-05-19,states.states.md_0e7f8c7ac1dea5e0,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_3_transitions,Old Environment Component[3] MOVE_OLD(2) / Transitions,54,transitions,,2026-05-19,transitions.transitions.md_bdfe8d845f74355a,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Old Environment Component,input_old_env_component_3_count_time,Old Environment Component[3] MOVE_OLD(2) / CountTime,0,ms,,2026-05-19,time.count_time.md_17662366ace4364c,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_0_states,New Environment Component[0] BATTERY_NEW(1) / States,2,states,,2026-05-19,states.states.md_63ebe7b31588ad0d,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_0_transitions,New Environment Component[0] BATTERY_NEW(1) / Transitions,2,transitions,,2026-05-19,transitions.transitions.md_13eca17580c2cbb2,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_0_count_time,New Environment Component[0] BATTERY_NEW(1) / CountTime,0,ms,,2026-05-19,time.count_time.md_68daac293ac2ebfe,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_1_states,New Environment Component[1] MOVE_NEW(1) / States,54,states,,2026-05-19,states.states.md_1bf2caa5660f74c2,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_1_transitions,New Environment Component[1] MOVE_NEW(1) / Transitions,88,transitions,,2026-05-19,transitions.transitions.md_a227f63835e52f77,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_1_count_time,New Environment Component[1] MOVE_NEW(1) / CountTime,0,ms,,2026-05-19,time.count_time.md_cd0aaa6c00a57fef,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_2_states,New Environment Component[2] BATTERY_NEW(2) / States,2,states,,2026-05-19,states.states.md_7802fd997752322c,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_2_transitions,New Environment Component[2] BATTERY_NEW(2) / Transitions,2,transitions,,2026-05-19,transitions.transitions.md_6b48d28ce5f3343b,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_2_count_time,New Environment Component[2] BATTERY_NEW(2) / CountTime,0,ms,,2026-05-19,time.count_time.md_c26b26de80d05198,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_3_states,New Environment Component[3] MOVE_NEW(2) / States,54,states,,2026-05-19,states.states.md_83edcee25f58768b,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_3_transitions,New Environment Component[3] MOVE_NEW(2) / Transitions,88,transitions,,2026-05-19,transitions.transitions.md_26cce55c8c794f44,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / New Environment Component,input_new_env_component_3_count_time,New Environment Component[3] MOVE_NEW(2) / CountTime,0,ms,,2026-05-19,time.count_time.md_e6a9a8c29f973491,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_0_states,Mapping Environment Component[0] MAP_BATTERY_OLD(1)_BATTERY_NEW(1) / States,4,states,,2026-05-19,states.states.md_8ff1da3347a93f24,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_0_transitions,Mapping Environment Component[0] MAP_BATTERY_OLD(1)_BATTERY_NEW(1) / Transitions,6,transitions,,2026-05-19,transitions.transitions.md_cb2e2b8d49966c6b,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_0_count_time,Mapping Environment Component[0] MAP_BATTERY_OLD(1)_BATTERY_NEW(1) / CountTime,0,ms,,2026-05-19,time.count_time.md_ca2e4e17f87fb91f,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_1_states,Mapping Environment Component[1] MAP_MOVE_OLD(1)_MOVE_NEW(1) / States,88,states,,2026-05-19,states.states.md_56f609c28c0df976,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_1_transitions,Mapping Environment Component[1] MAP_MOVE_OLD(1)_MOVE_NEW(1) / Transitions,151,transitions,,2026-05-19,transitions.transitions.md_f42cf1368ab6b216,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_1_count_time,Mapping Environment Component[1] MAP_MOVE_OLD(1)_MOVE_NEW(1) / CountTime,0,ms,,2026-05-19,time.count_time.md_9e4f250396fbb87d,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_2_states,Mapping Environment Component[2] MAP_BATTERY_OLD(2)_BATTERY_NEW(2) / States,4,states,,2026-05-19,states.states.md_0139e227f53ae2b9,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_2_transitions,Mapping Environment Component[2] MAP_BATTERY_OLD(2)_BATTERY_NEW(2) / Transitions,6,transitions,,2026-05-19,transitions.transitions.md_45ef2484c24e9f34,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_2_count_time,Mapping Environment Component[2] MAP_BATTERY_OLD(2)_BATTERY_NEW(2) / CountTime,0,ms,,2026-05-19,time.count_time.md_60d11170bfb99551,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_3_states,Mapping Environment Component[3] MAP_MOVE_OLD(2)_MOVE_NEW(2) / States,88,states,,2026-05-19,states.states.md_2b10c34c09e58b9e,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_3_transitions,Mapping Environment Component[3] MAP_MOVE_OLD(2)_MOVE_NEW(2) / Transitions,151,transitions,,2026-05-19,transitions.transitions.md_3e15a400b6696d37,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模 / Mapping Environment Component,input_mapping_component_3_count_time,Mapping Environment Component[3] MAP_MOVE_OLD(2)_MOVE_NEW(2) / CountTime,0,ms,,2026-05-19,time.count_time.md_6edd4b7504927d79,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_mapping_component_states_total,mapping component 状態数合計,184,states,,2026-05-19,states.states.md_8613f47aa0a632c2,入力規模,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_mapping_component_transitions_total,mapping component 遷移数合計,314,transitions,,2026-05-19,transitions.transitions.md_ff3fdda83b7a558d,入力規模,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_mapping_component_states_max,mapping component 最大状態数,88,states,,2026-05-19,states.states.md_37be24d3bcc144d1,入力規模,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_mapping_component_transitions_max,mapping component 最大遷移数,151,transitions,,2026-05-19,transitions.transitions.md_7cf13ef9bbf97cae,入力規模,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_old_safety,old safety 数,14,個,,2026-05-19,metric.value.md_fcdc48746768d02d,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,EXCEPTION,Stepwise DUCS classification error: GOAL_ACTION_NOT_FOUND in P_OLD_MOVE_LIMIT_1 action=drone.1.,入力規模,input_new_safety,new safety 数,14,個,,2026-05-19,metric.value.md_88573690e9ad8f31,入力規模,個,その他,,,,,個
