mode,result,failure_reason,section,metric_key,metric_label,value,unit,formula,metric_schema_version,metric_description_id,section_readable_ja,metric_readable_ja,metric_category,artifact,phase,action,event,stat
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_36bd60e5_peak_heap,合成開始時 / 旧pool別peak合計,12510832,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-01-memory-v2,memory.b.md_04ba8bb0a3a94f3d,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_36bd60e5_delta_from_start,合成開始時 / 開始時からの増減,0,B,,2026-08-01-memory-v2,memory.b.md_65ec2480459ac786,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_36bd60e5_delta_from_previous,合成開始時 / 直前からの増減,0,B,,2026-08-01-memory-v2,memory.b.md_30b6b26715fa0ccd,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,共通 / sampled heap memory,heap_memory_sampling_enabled,同時点ヒープ周期計測の有効化,true,boolean,,2026-08-01-memory-v2,memory.boolean.md_973b18431e7bf661,共通 / sampled heap memory,boolean,メモリ,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,共通 / sampled heap memory,heap_memory_sampling_available,同時点ヒープsample取得可否,true,boolean,,2026-08-01-memory-v2,memory.boolean.md_b8f194a476d61dfe,共通 / sampled heap memory,boolean,メモリ,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,共通 / HPWindow,parse_time,構文解析時間,10,ms,,2026-08-01-memory-v2,time.time.md_7ff36aff897f9731,共通処理: GUI/全体計測,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,old_controller_synthesis_time,Old Controller 合成時間,223,ms,,2026-08-01-memory-v2,time.time.md_638c992aa06e5506,入力準備: 更新コントローラ定義の構築,旧コントローラ / 時間,時間,旧コントローラ,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_current_heap,Old Controller 合成後 / 現在ヒープ,12179840,B,,2026-08-01-memory-v2,memory.b.md_1b79af3e40f4bedc,メモリ使用量,旧コントローラ / B,メモリ,旧コントローラ,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_peak_heap,Old Controller 合成後 / 旧pool別peak合計,15744328,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-01-memory-v2,memory.b.md_fb1db90af8cd400b,メモリ使用量,旧コントローラ / B,メモリ,旧コントローラ,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_delta_from_start,Old Controller 合成後 / 開始時からの増減,-330992,B,,2026-08-01-memory-v2,memory.b.md_cce817bc7b67a9e9,メモリ使用量,旧コントローラ / B,メモリ,旧コントローラ,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_delta_from_previous,Old Controller 合成後 / 直前からの増減,-330992,B,,2026-08-01-memory-v2,memory.b.md_5f4d87e81d3828d7,メモリ使用量,旧コントローラ / B,メモリ,旧コントローラ,,,,B
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,goal_and_controllable_set_time,Goal 定義と controllable action 集合生成時間,0,ms,,2026-08-01-memory-v2,time.time.md_ec744fec5f8908d3,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,mapping_component_generation_time,Mapping Environment Component 合成時間,4,ms,,2026-08-01-memory-v2,time.time.md_915ec9d8149f96a9,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_current_heap,Mapping Environment Component 生成後 / 現在ヒープ,12179840,B,,2026-08-01-memory-v2,memory.b.md_5ceea80df281174e,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_peak_heap,Mapping Environment Component 生成後 / 旧pool別peak合計,15744328,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-01-memory-v2,memory.b.md_a7407d0036ffa157,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_delta_from_start,Mapping Environment Component 生成後 / 開始時からの増減,-330992,B,,2026-08-01-memory-v2,memory.b.md_8a4d48a39489820b,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_delta_from_previous,Mapping Environment Component 生成後 / 直前からの増減,0,B,,2026-08-01-memory-v2,memory.b.md_8ab659ada5288b22,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,definition_prepare_total_time,compose の全体実行時間,243,ms,,2026-08-01-memory-v2,time.time.md_2d3aa52316a2ab5a,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_old_env_components,old env component 数,2,個,,2026-08-01-memory-v2,metric.value.md_e3a4b56f518e65b4,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_new_env_components,new env component 数,2,個,,2026-08-01-memory-v2,metric.value.md_bf0c97f7a0954efe,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_map_relations,map relation 数,2,個,,2026-08-01-memory-v2,metric.value.md_c36aa13f427e241b,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_mapping_components,mapping component 数,2,個,,2026-08-01-memory-v2,metric.value.md_f3d811db1e93fe95,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_states,Old Environment Component[0] E1_old / States,2,states,,2026-08-01-memory-v2,states.states.md_1c10f5b29a767378,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_transitions,Old Environment Component[0] E1_old / Transitions,12,transitions,,2026-08-01-memory-v2,transitions.transitions.md_d72fe6c403cba8bd,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_count_time,Old Environment Component[0] E1_old / CountTime,0,ms,,2026-08-01-memory-v2,time.count_time.md_84c8fddb4c9d425c,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_states,Old Environment Component[1] E2_old / States,2,states,,2026-08-01-memory-v2,states.states.md_ce25c8a61ceb59bc,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_transitions,Old Environment Component[1] E2_old / Transitions,2,transitions,,2026-08-01-memory-v2,transitions.transitions.md_b7132ee2818b7434,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_count_time,Old Environment Component[1] E2_old / CountTime,0,ms,,2026-08-01-memory-v2,time.count_time.md_9443281f158231d6,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_states,New Environment Component[0] E1_new / States,2,states,,2026-08-01-memory-v2,states.states.md_c7d2936f8fb47ce8,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_transitions,New Environment Component[0] E1_new / Transitions,12,transitions,,2026-08-01-memory-v2,transitions.transitions.md_233a0064f3dad19a,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_count_time,New Environment Component[0] E1_new / CountTime,0,ms,,2026-08-01-memory-v2,time.count_time.md_1f0481976617f367,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_states,New Environment Component[1] E2_new / States,2,states,,2026-08-01-memory-v2,states.states.md_d56d69e9c45defbb,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_transitions,New Environment Component[1] E2_new / Transitions,4,transitions,,2026-08-01-memory-v2,transitions.transitions.md_010377d4c38f4987,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_count_time,New Environment Component[1] E2_new / CountTime,0,ms,,2026-08-01-memory-v2,time.count_time.md_7d0ce98c84b590ed,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_states,Mapping Environment Component[0] MAP_E1_old_E1_new / States,4,states,,2026-08-01-memory-v2,states.states.md_39e80ab5aaa3fb96,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_transitions,Mapping Environment Component[0] MAP_E1_old_E1_new / Transitions,26,transitions,,2026-08-01-memory-v2,transitions.transitions.md_80827fa6cca7038f,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_count_time,Mapping Environment Component[0] MAP_E1_old_E1_new / CountTime,0,ms,,2026-08-01-memory-v2,time.count_time.md_08f1d046e54fb874,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_states,Mapping Environment Component[1] MAP_E2_old_E2_new / States,4,states,,2026-08-01-memory-v2,states.states.md_4654a34be6e6d8e5,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_transitions,Mapping Environment Component[1] MAP_E2_old_E2_new / Transitions,8,transitions,,2026-08-01-memory-v2,transitions.transitions.md_ab935aabc516de76,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_count_time,Mapping Environment Component[1] MAP_E2_old_E2_new / CountTime,0,ms,,2026-08-01-memory-v2,time.count_time.md_a2a29255e1567888,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_old_safety,old safety 数,3,個,,2026-08-01-memory-v2,metric.value.md_4c78d0540fcec27a,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_new_safety,new safety 数,3,個,,2026-08-01-memory-v2,metric.value.md_01809d17ff6670e0,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_transition_requirements,transition requirement 数,0,個,,2026-08-01-memory-v2,transitions.value.md_2ee0b03a697a8b23,入力規模,個,遷移数,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_controllable_actions,controllable action 数,15,個,,2026-08-01-memory-v2,metric.value.md_1c1d235a90451f0a,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_states,Old Controller / States,3,states,,2026-08-01-memory-v2,states.states.md_94bbbe1abf72f850,入力規模: 事前合成されたコントローラ,旧コントローラ / 状態数,状態数,旧コントローラ,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_transitions,Old Controller / Transitions,13,transitions,,2026-08-01-memory-v2,transitions.transitions.md_a19e4dccd8ad22b7,入力規模: 事前合成されたコントローラ,旧コントローラ / 遷移数,遷移数,旧コントローラ,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_count_time,Old Controller / CountTime,3,ms,,2026-08-01-memory-v2,time.count_time.md_c5a518d0ceee70d2,入力規模: 事前合成されたコントローラ,旧コントローラ / 評価用カウント時間,時間,旧コントローラ,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_total_actions,全 action 数（controllable + uncontrollable）,33,個,,2026-08-01-memory-v2,metric.value.md_ebb4a24727c3be22,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_uncontrollable_actions,uncontrollable action 数,18,個,,2026-08-01-memory-v2,metric.value.md_ff9e9dfe8c3725b6,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,input_scale_summary_time,入力規模集計時間,5,ms,,2026-08-01-memory-v2,time.time.md_abe0a03251ef2df1,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_current_heap,UpdatingControllersDefinition compose 後 / 現在ヒープ,12179840,B,,2026-08-01-memory-v2,memory.b.md_e1b2cd610640c1ee,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_peak_heap,UpdatingControllersDefinition compose 後 / 旧pool別peak合計,15744328,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-01-memory-v2,memory.b.md_4d44e9fe3d658e9e,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_delta_from_start,UpdatingControllersDefinition compose 後 / 開始時からの増減,-330992,B,,2026-08-01-memory-v2,memory.b.md_52066e384aa2d4c8,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_delta_from_previous,UpdatingControllersDefinition compose 後 / 直前からの増減,0,B,,2026-08-01-memory-v2,memory.b.md_4ae46debd56a26fc,メモリ使用量,B,メモリ,,,,,B
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,new_controller_synthesis_time,New Controller 合成時間,0,ms,,2026-08-01-memory-v2,time.time.md_d3dc05dc441758e7,入力準備: 更新コントローラ定義の構築,新コントローラ / 時間,時間,新コントローラ,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_3b032819,Old Safety の tester 変換時間,0,ms,,2026-08-01-memory-v2,time.time.md_351c3b6160ec6d72,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_33934240,New Safety の tester 変換時間,0,ms,,2026-08-01-memory-v2,time.time.md_52c436ed9089e110,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_a60cfe26,Transition Requirement の tester 変換時間,0,ms,,2026-08-01-memory-v2,time.time.md_2a7b46f46c8b3008,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,safety_tester_conversion_total_time,Safety の tester 変換全体時間,0,ms,,2026-08-01-memory-v2,time.time.md_ee0a97820192fbf3,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,new_safety_fluent_extraction_time,New Safety から Fluent を抽出する時間,0,ms,,2026-08-01-memory-v2,time.time.md_53cd7d060cc20386,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_build_time,cross component 構築時間,0,ms,,2026-08-01-memory-v2,time.time.md_7351487d5e80892d,Stepwise Delayed DUC: requirement 分類統計,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_incrementalpruning,incrementalPruning 有効,0,boolean,,2026-08-01-memory-v2,metric.boolean.md_1935cb08ea8edbf9,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_incrementalpruningcleanup,incrementalPruningCleanup 有効,0,boolean,,2026-08-01-memory-v2,metric.boolean.md_dcc09420c58f3cf7,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_safetybackwardpruning,safetyBackwardPruning 有効,1,boolean,,2026-08-01-memory-v2,metric.boolean.md_3effa21d632691de,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_costguidedcrossscheduling,costGuidedCrossScheduling 有効,1,boolean,,2026-08-01-memory-v2,metric.boolean.md_bb31f85810ada9bd,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_indexedhotswapinconnection,indexedHotSwapInConnection 有効,0,boolean,,2026-08-01-memory-v2,metric.boolean.md_b1145229928fd7b2,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_gr_1_permissive_strategy,GR(1) permissive strategy 有効,0,boolean,,2026-08-01-memory-v2,rate.rate.md_5c67f33254a7ec8e,Stepwise Delayed DUC 設定,割合,割合,,,,,割合
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_stage_count,stage 数,2,stages,,2026-08-01-memory-v2,metric.stages.md_37f055f169db5bc3,Stepwise Delayed DUC: requirement 分類統計,stages,その他,,,,,stages
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_goal_count,goal 数,6,goals,,2026-08-01-memory-v2,metric.goals.md_4fb9328fb7b362dc,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_goal_count,local goal 数,4,goals,,2026-08-01-memory-v2,metric.goals.md_59db3f798971a3d8,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_count,cross goal 数,2,goals,,2026-08-01-memory-v2,metric.goals.md_b3a0942ecc35d0af,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_ratio_per_mille,cross goal 比率（千分率）,333,per_mille,,2026-08-01-memory-v2,metric.per_mille.md_76f7a66dba4161df,Stepwise Delayed DUC: requirement 分類統計,per_mille,その他,,,,,per_mille
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_old_safety_goal_count,local old safety goal 数,2,goals,,2026-08-01-memory-v2,metric.goals.md_3d2dbf3739a7508b,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_new_safety_goal_count,local new safety goal 数,2,goals,,2026-08-01-memory-v2,metric.goals.md_946355da08b97f2a,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_transition_goal_count,local transition goal 数,0,goals,,2026-08-01-memory-v2,transitions.goals.md_fbb2043c233a04f0,Stepwise Delayed DUC: requirement 分類統計,goals,遷移数,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_old_safety_goal_count,cross old safety goal 数,1,goals,,2026-08-01-memory-v2,metric.goals.md_875b11e8e1acce9a,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_new_safety_goal_count,cross new safety goal 数,1,goals,,2026-08-01-memory-v2,metric.goals.md_04ca3a51a98b7d75,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_transition_goal_count,cross transition goal 数,0,goals,,2026-08-01-memory-v2,transitions.goals.md_adc50c737832f903,Stepwise Delayed DUC: requirement 分類統計,goals,遷移数,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_count,cross component 数,1,components,,2026-08-01-memory-v2,metric.components.md_49357b3efedc43d4,Stepwise Delayed DUC: requirement 分類統計,components,その他,,,,,components
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_max_scope_size,cross goal 最大 scope size,2,stages,,2026-08-01-memory-v2,metric.max_value.md_9d2cbb260f2cf07f,Stepwise Delayed DUC: requirement 分類統計,最大値,その他,,,,,最大値
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_max_scope_size,cross component 最大 scope size,2,stages,,2026-08-01-memory-v2,metric.max_value.md_147b8eccd3f51a02,Stepwise Delayed DUC: requirement 分類統計,最大値,その他,,,,,最大値
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_all_stage_cross_goal_count,all-stage cross goal 数,2,goals,,2026-08-01-memory-v2,metric.goals.md_e7d9881ab00f3bfa,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_all_stage_cross_component_count,all-stage cross component 数,1,components,,2026-08-01-memory-v2,metric.components.md_0076408682351bc3,Stepwise Delayed DUC: requirement 分類統計,components,その他,,,,,components
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_has_all_stage_cross_goal,all-stage cross goal あり,1,boolean,,2026-08-01-memory-v2,metric.boolean.md_6a4e86ffef62cc22,Stepwise Delayed DUC: requirement 分類統計,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_requirement_fluent_count,requirement fluent 数（重複排除後）,7,fluents,,2026-08-01-memory-v2,metric.fluents.md_f7e2ebd750f9e065,Stepwise Delayed DUC: requirement 分類統計,fluents,その他,,,,,fluents
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_goal,scope {1} goal 数,3,goals,,2026-08-01-memory-v2,metric.goals.md_25b7c2777ffade47,Stepwise Delayed DUC: scope 別 requirement 数,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_old_safety_goal,scope {1} old safety goal 数,2,goals,,2026-08-01-memory-v2,metric.goals.md_b99fa3309f5674d1,Stepwise Delayed DUC: scope 別 requirement 数,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_new_safety_goal,scope {1} new safety goal 数,1,goals,,2026-08-01-memory-v2,metric.goals.md_9952ebb863c5dc87,Stepwise Delayed DUC: scope 別 requirement 数,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_transition_goal,scope {1} transition goal 数,0,goals,,2026-08-01-memory-v2,transitions.goals.md_268845ee629972aa,Stepwise Delayed DUC: scope 別 requirement 数,goals,遷移数,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別fluent数,stepwise_delayed_scope_fluents_scope_1_requirement_fluent,scope {1} requirement fluent 数（重複排除後）,5,fluents,,2026-08-01-memory-v2,metric.fluents.md_228ca883624fe6b6,Stepwise Delayed DUC: scope 別 fluent 数,fluents,その他,,,,,fluents
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_2_goal,"scope {1,2} goal 数",2,goals,,2026-08-01-memory-v2,metric.goals.md_77bea3789af531af,Stepwise Delayed DUC: scope 別 requirement 数,goals,その他,,,,,goals
