mode,result,failure_reason,section,metric_key,metric_label,value,unit,formula,metric_schema_version,metric_description_id,section_readable_ja,metric_readable_ja,metric_category,artifact,phase,action,event,stat
Stepwise Delayed DUC,SUCCESS,,共通 / sampled heap memory,heap_memory_sampling_enabled,同時点ヒープ周期計測の有効化,true,boolean,,2026-08-04-evaluation-v3,memory.boolean.md_a1443e75d69ed69b,共通 / sampled heap memory,boolean,メモリ,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,共通 / sampled heap memory,heap_memory_sampling_available,同時点ヒープsample取得可否,true,boolean,,2026-08-04-evaluation-v3,memory.boolean.md_50641d20fd6b4f6f,共通 / sampled heap memory,boolean,メモリ,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,共通 / HPWindow,parse_time,構文解析時間,14,ms,,2026-08-04-evaluation-v3,time.time.md_6453ebd587e8f2b1,共通処理: GUI/全体計測,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,old_controller_synthesis_time,Old Controller 合成時間,226,ms,,2026-08-04-evaluation-v3,time.time.md_ed27ed048ea97dce,入力準備: 更新コントローラ定義の構築,旧コントローラ / 時間,時間,旧コントローラ,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_current_heap,Old Controller 合成後 / 現在ヒープ,12275832,B,,2026-08-04-evaluation-v3,memory.memory.md_184b3cd10ccc2171,メモリ使用量,旧コントローラ / メモリ,メモリ,旧コントローラ,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_peak_heap,Old Controller 合成後 / 旧pool別peak合計,14156312,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-04-evaluation-v3,memory.memory.md_f162a0bdc2abd8b6,メモリ使用量,旧コントローラ / メモリ,メモリ,旧コントローラ,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_delta_from_start,Old Controller 合成後 / 開始時からの増減,-143976,B,,2026-08-04-evaluation-v3,memory.memory.md_b07e9b22da245f2c,メモリ使用量,旧コントローラ / メモリ,メモリ,旧コントローラ,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_delta_from_previous,Old Controller 合成後 / 直前からの増減,-143976,B,,2026-08-04-evaluation-v3,memory.memory.md_dc188bbd3a7fffe0,メモリ使用量,旧コントローラ / メモリ,メモリ,旧コントローラ,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,goal_and_controllable_set_time,Goal 定義と controllable action 集合生成時間,1,ms,,2026-08-04-evaluation-v3,time.time.md_46ad134f28521752,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,mapping_component_generation_time,Mapping Environment Component 合成時間,5,ms,,2026-08-04-evaluation-v3,time.time.md_8aec05960d16a3c6,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_current_heap,Mapping Environment Component 生成後 / 現在ヒープ,12275832,B,,2026-08-04-evaluation-v3,memory.memory.md_06ff308ff0c9029d,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_peak_heap,Mapping Environment Component 生成後 / 旧pool別peak合計,14156312,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-04-evaluation-v3,memory.memory.md_f7fe040c81b45e2f,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_delta_from_start,Mapping Environment Component 生成後 / 開始時からの増減,-143976,B,,2026-08-04-evaluation-v3,memory.memory.md_47ed1a3ee4b35233,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_delta_from_previous,Mapping Environment Component 生成後 / 直前からの増減,0,B,,2026-08-04-evaluation-v3,memory.memory.md_d746601c0dd7fa39,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,definition_prepare_total_time,compose の全体実行時間,250,ms,,2026-08-04-evaluation-v3,time.time.md_75bee6192a688fb0,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_old_env_components,old env component 数,2,個,,2026-08-04-evaluation-v3,metric.value.md_7d4090317fb300e8,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_new_env_components,new env component 数,2,個,,2026-08-04-evaluation-v3,metric.value.md_08f63050b18539bf,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_map_relations,map relation 数,2,個,,2026-08-04-evaluation-v3,metric.value.md_855364c20b2073a6,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_mapping_components,mapping component 数,2,個,,2026-08-04-evaluation-v3,metric.value.md_719283601411bcf6,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_states,Old Environment Component[0] E1_old / States,2,states,,2026-08-04-evaluation-v3,states.states.md_bf51664fd228fde8,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_transitions,Old Environment Component[0] E1_old / Transitions,12,transitions,,2026-08-04-evaluation-v3,transitions.transitions.md_75fd6b44169a8fdf,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_count_time,Old Environment Component[0] E1_old / CountTime,0,ms,,2026-08-04-evaluation-v3,time.count_time.md_4ab9a9db31077f60,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_states,Old Environment Component[1] E2_old / States,2,states,,2026-08-04-evaluation-v3,states.states.md_a13319d1494f396f,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_transitions,Old Environment Component[1] E2_old / Transitions,2,transitions,,2026-08-04-evaluation-v3,transitions.transitions.md_edb4c8ad604921e0,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_count_time,Old Environment Component[1] E2_old / CountTime,0,ms,,2026-08-04-evaluation-v3,time.count_time.md_6ebdcd6f0153ff52,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_states,New Environment Component[0] E1_new / States,2,states,,2026-08-04-evaluation-v3,states.states.md_028e98c86b4fc8cc,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_transitions,New Environment Component[0] E1_new / Transitions,12,transitions,,2026-08-04-evaluation-v3,transitions.transitions.md_7b9bfe9576874b9e,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_count_time,New Environment Component[0] E1_new / CountTime,0,ms,,2026-08-04-evaluation-v3,time.count_time.md_c4a3300ed2d99aee,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_states,New Environment Component[1] E2_new / States,2,states,,2026-08-04-evaluation-v3,states.states.md_e67291e13ea5152f,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_transitions,New Environment Component[1] E2_new / Transitions,4,transitions,,2026-08-04-evaluation-v3,transitions.transitions.md_bf7653ef14e00899,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_count_time,New Environment Component[1] E2_new / CountTime,0,ms,,2026-08-04-evaluation-v3,time.count_time.md_f9c916f3d60248a5,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_states,Mapping Environment Component[0] MAP_E1_old_E1_new / States,4,states,,2026-08-04-evaluation-v3,states.states.md_ee2c1a9f54131d5f,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_transitions,Mapping Environment Component[0] MAP_E1_old_E1_new / Transitions,26,transitions,,2026-08-04-evaluation-v3,transitions.transitions.md_2f5001b79a7ff355,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_count_time,Mapping Environment Component[0] MAP_E1_old_E1_new / CountTime,0,ms,,2026-08-04-evaluation-v3,time.count_time.md_7398e8cf56f452eb,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_states,Mapping Environment Component[1] MAP_E2_old_E2_new / States,4,states,,2026-08-04-evaluation-v3,states.states.md_2ff900cdce940cb2,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_transitions,Mapping Environment Component[1] MAP_E2_old_E2_new / Transitions,8,transitions,,2026-08-04-evaluation-v3,transitions.transitions.md_4f988fe15158cba6,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_count_time,Mapping Environment Component[1] MAP_E2_old_E2_new / CountTime,0,ms,,2026-08-04-evaluation-v3,time.count_time.md_e6a1bc402d91240c,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_old_safety,old safety 数,3,個,,2026-08-04-evaluation-v3,metric.value.md_1b59d686e8a351bf,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_new_safety,new safety 数,3,個,,2026-08-04-evaluation-v3,metric.value.md_59a97c7c9c28fe97,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_transition_requirements,transition requirement 数,0,個,,2026-08-04-evaluation-v3,transitions.value.md_259068e282241cfa,入力規模,個,遷移数,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_controllable_actions,controllable action 数,15,個,,2026-08-04-evaluation-v3,metric.value.md_7cb9b8ebe414254f,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_states,Old Controller / States,3,states,,2026-08-04-evaluation-v3,states.states.md_9ced6dcde342c7b9,入力規模: 事前合成されたコントローラ,旧コントローラ / 状態数,状態数,旧コントローラ,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_transitions,Old Controller / Transitions,13,transitions,,2026-08-04-evaluation-v3,transitions.transitions.md_37989ea08fa9490b,入力規模: 事前合成されたコントローラ,旧コントローラ / 遷移数,遷移数,旧コントローラ,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_count_time,Old Controller / CountTime,4,ms,,2026-08-04-evaluation-v3,time.count_time.md_219d3e99d00d6363,入力規模: 事前合成されたコントローラ,旧コントローラ / 評価用カウント時間,時間,旧コントローラ,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_total_actions,全 action 数（controllable + uncontrollable）,33,個,,2026-08-04-evaluation-v3,metric.value.md_00fe732cebb880c8,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_uncontrollable_actions,uncontrollable action 数,18,個,,2026-08-04-evaluation-v3,metric.value.md_1fee4d0a1bf0c66d,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,input_scale_summary_time,入力規模集計時間,14,ms,,2026-08-04-evaluation-v3,time.time.md_84a9f6d9b2b0d795,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_current_heap,UpdatingControllersDefinition compose 後 / 現在ヒープ,12275832,B,,2026-08-04-evaluation-v3,memory.memory.md_2f7212e255ddf7c0,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_peak_heap,UpdatingControllersDefinition compose 後 / 旧pool別peak合計,14156312,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-04-evaluation-v3,memory.memory.md_9f703696da0504cd,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_delta_from_start,UpdatingControllersDefinition compose 後 / 開始時からの増減,-143976,B,,2026-08-04-evaluation-v3,memory.memory.md_84ad6467e1abe057,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_delta_from_previous,UpdatingControllersDefinition compose 後 / 直前からの増減,0,B,,2026-08-04-evaluation-v3,memory.memory.md_eb4efab33ef82bd8,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,new_controller_synthesis_time,New Controller 合成時間,0,ms,,2026-08-04-evaluation-v3,time.time.md_332bdf2688a7f207,入力準備: 更新コントローラ定義の構築,新コントローラ / 時間,時間,新コントローラ,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_3b032819,Old Safety の tester 変換時間,0,ms,,2026-08-04-evaluation-v3,time.time.md_fed2e6a17c057635,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_33934240,New Safety の tester 変換時間,0,ms,,2026-08-04-evaluation-v3,time.time.md_437391a4bda7f88a,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_a60cfe26,Transition Requirement の tester 変換時間,0,ms,,2026-08-04-evaluation-v3,time.time.md_b23942934388b0a6,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,safety_tester_conversion_total_time,Safety の tester 変換全体時間,0,ms,,2026-08-04-evaluation-v3,time.time.md_a26eeefb0b8b30f9,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,new_safety_fluent_extraction_time,New Safety から Fluent を抽出する時間,0,ms,,2026-08-04-evaluation-v3,time.time.md_583bbfe7850fb35d,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_build_time,cross component 構築時間,2,ms,,2026-08-04-evaluation-v3,time.time.md_2969576404ffecc2,Stepwise Delayed DUC: requirement 分類統計,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_incrementalpruning,incrementalPruning 有効,0,boolean,,2026-08-04-evaluation-v3,metric.boolean.md_39e6f8db4eac6da2,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_incrementalpruningcleanup,incrementalPruningCleanup 有効,0,boolean,,2026-08-04-evaluation-v3,metric.boolean.md_8699bd5f6b79080c,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_safetybackwardpruning,safetyBackwardPruning 有効,0,boolean,,2026-08-04-evaluation-v3,metric.boolean.md_3b9deba3233915ff,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_costguidedcrossscheduling,costGuidedCrossScheduling 有効,1,boolean,,2026-08-04-evaluation-v3,metric.boolean.md_0f356210551b3a69,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_indexedhotswapinconnection,indexedHotSwapInConnection 有効,0,boolean,,2026-08-04-evaluation-v3,metric.boolean.md_d2ea9cbdb311070b,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_gr_1_permissive_strategy,GR(1) permissive strategy 有効,0,boolean,,2026-08-04-evaluation-v3,metric.boolean.md_9a9797c4d6b67582,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_stage_count,stage 数,2,stages,,2026-08-04-evaluation-v3,metric.stages.md_7bdaf6a7fa7cf30b,Stepwise Delayed DUC: requirement 分類統計,stages,その他,,,,,stages
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_goal_count,goal 数,6,goals,,2026-08-04-evaluation-v3,metric.goals.md_ebb938e2d6726dc3,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_goal_count,local goal 数,4,goals,,2026-08-04-evaluation-v3,metric.goals.md_db868263891233ae,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_count,cross goal 数,2,goals,,2026-08-04-evaluation-v3,metric.goals.md_bf3753a51026fcad,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_ratio_per_mille,cross goal 比率（千分率）,333,per_mille,,2026-08-04-evaluation-v3,metric.per_mille.md_99b52785e4ce67ab,Stepwise Delayed DUC: requirement 分類統計,per_mille,その他,,,,,per_mille
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_old_safety_goal_count,local old safety goal 数,2,goals,,2026-08-04-evaluation-v3,metric.goals.md_f54254257e938598,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_new_safety_goal_count,local new safety goal 数,2,goals,,2026-08-04-evaluation-v3,metric.goals.md_267539324292741c,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_transition_goal_count,local transition goal 数,0,goals,,2026-08-04-evaluation-v3,transitions.goals.md_58c1a46f5d807017,Stepwise Delayed DUC: requirement 分類統計,goals,遷移数,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_old_safety_goal_count,cross old safety goal 数,1,goals,,2026-08-04-evaluation-v3,metric.goals.md_76f0d5f013d5f460,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_new_safety_goal_count,cross new safety goal 数,1,goals,,2026-08-04-evaluation-v3,metric.goals.md_7479ddd8c69fb30c,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_transition_goal_count,cross transition goal 数,0,goals,,2026-08-04-evaluation-v3,transitions.goals.md_3e20469221f53d02,Stepwise Delayed DUC: requirement 分類統計,goals,遷移数,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_count,cross component 数,1,components,,2026-08-04-evaluation-v3,metric.components.md_7508d0f8ac4b7c08,Stepwise Delayed DUC: requirement 分類統計,components,その他,,,,,components
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_max_scope_size,cross goal 最大 scope size,2,stages,,2026-08-04-evaluation-v3,metric.max_value.md_3670d38b024d742d,Stepwise Delayed DUC: requirement 分類統計,最大値,その他,,,,,最大値
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_max_scope_size,cross component 最大 scope size,2,stages,,2026-08-04-evaluation-v3,metric.max_value.md_45402568e2dc1946,Stepwise Delayed DUC: requirement 分類統計,最大値,その他,,,,,最大値
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_all_stage_cross_goal_count,all-stage cross goal 数,2,goals,,2026-08-04-evaluation-v3,metric.goals.md_788904f015c5e8c2,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_all_stage_cross_component_count,all-stage cross component 数,1,components,,2026-08-04-evaluation-v3,metric.components.md_5694db15055d727d,Stepwise Delayed DUC: requirement 分類統計,components,その他,,,,,components
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_has_all_stage_cross_goal,all-stage cross goal あり,1,boolean,,2026-08-04-evaluation-v3,metric.boolean.md_98c23ff7c139ee58,Stepwise Delayed DUC: requirement 分類統計,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_requirement_fluent_count,requirement fluent 数（重複排除後）,7,fluents,,2026-08-04-evaluation-v3,metric.fluents.md_43899e00fd1b6b5f,Stepwise Delayed DUC: requirement 分類統計,fluents,その他,,,,,fluents
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_goal,scope {1} goal 数,3,goals,,2026-08-04-evaluation-v3,metric.goals.md_e6f75628f76c2609,Stepwise Delayed DUC: scope 別 requirement 数,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_old_safety_goal,scope {1} old safety goal 数,2,goals,,2026-08-04-evaluation-v3,metric.goals.md_9d1b280f6803e427,Stepwise Delayed DUC: scope 別 requirement 数,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_new_safety_goal,scope {1} new safety goal 数,1,goals,,2026-08-04-evaluation-v3,metric.goals.md_20005ff63dde11c4,Stepwise Delayed DUC: scope 別 requirement 数,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC scope別要求数,stepwise_delayed_scope_requirements_scope_1_transition_goal,scope {1} transition goal 数,0,goals,,2026-08-04-evaluation-v3,transitions.goals.md_1e7d943278cdd0c0,Stepwise Delayed DUC: scope 別 requirement 数,goals,遷移数,,,,,goals
